ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Woo Variation Gallery Images,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _wp_page_template,Meta: _product_video_gallery,Meta: _product_video_code,Meta: _product_video_autoplay,Meta: _et_quantity_type,Meta: _et_quantity_ranges,Meta: _sale_price_time_start,Meta: _sale_price_time_end,Meta: _et_gtin,Meta: _et_primary_category,Meta: _et_sale_counter,Meta: _et_single_layout,Meta: _et_additional_block,Meta: _et_product_slider,Meta: _et_single_thumbnail_hover,Meta: _et_product_view_hover,Meta: _et_product_view_color,Meta: _et_product_video_thumbnail,Meta: _eael_post_view_count,Meta: _yoast_wpseo_primary_brand,Meta: _yoast_wpseo_primary_product_brand,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: is_jewellery_product,Meta: its_jp_gold_types,Meta: its_jp_gold_weight,Meta: its_jp_gold_making_charge,Meta: its_jp_gold_wastage_charge,Meta: its_jp_gold_discount,Meta: its_jp_gold_making_charge_discount,Meta: its_jp_gold_wastage_charge_discount,Meta: gold_making_charge_amount,Meta: gold_wastage_charge_amount,Meta: gold_value,Meta: only_metals_total,Meta: making_charges_total,Meta: wastage_charges_total,Meta: itsjp_subtotal,Meta: itsjp_totaltax,Meta: metals_total,Meta: extra_field_costs,Meta: additionalPercentage,Meta: metals_diff_gst,Meta: gstPercentage,Meta: grand_final_price,Meta: final_price,Meta: round_off,Meta: its_jp_diamond_types,Meta: its_jp_diamond_weight,Meta: its_jp_diamond_making_charge,Meta: its_jp_diamond_wastage_charge,Meta: its_jp_diamond_discount,Meta: its_jp_diamond_making_charge_discount,Meta: its_jp_diamond_wastage_charge_discount,Meta: diamond_making_charge_amount,Meta: diamond_wastage_charge_amount,Meta: diamond_value,Meta: _wp_desired_post_slug,Meta: rs_page_bg_color,Meta: _wp_old_date,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
3516,variation,,,Celeste Amour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,53656.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15051-W2.jpg,,,id:3494,,,,,,15,,,Color,White Gold,,1,option,SIZE4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,3.32,1800.0,,,,,5976.0,0.0,21580.0,47680.0,5976.0,0.0,53656.0,0.0,53656.0,0.0,0.0,0.0,0.0,53656.0,53656.0,0.0,FG VVS VS - 0.01 - 0.20,1.74,,,,,,0.0,0.0,26100.0,,,,Gold,Gold 14ct,,1.0
3517,variation,,,Celeste Amour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,58636.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15051-W2.jpg,,,id:3494,,,,,,16,,,Color,White Gold,,1,option,SIZE4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.32,1800.0,,,,,5976.0,0.0,26560.0,52660.0,5976.0,0.0,58636.0,0.0,58636.0,0.0,0.0,0.0,0.0,58636.0,58636.0,0.0,FG VVS VS - 0.01 - 0.20,1.74,,,,,,0.0,0.0,26100.0,,,,Gold,Gold 18ct,,1.0
3518,variation,,,Celeste Amour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20499.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15051-Y2.jpg,,,id:3494,,,,,,17,,,Color,Yellow Gold,,1,option,SIZE1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.53,1800.0,,,,,2754.0,0.0,9945.0,17745.0,2754.0,0.0,20499.0,0.0,20499.0,0.0,0.0,0.0,0.0,20499.0,20499.0,0.0,FG VVS VS - 0.01 - 0.20,0.52,,,,,,0.0,0.0,7800.0,,,,Gold,Gold 14ct,,1.0
3519,variation,,,Celeste Amour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22794.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15051-Y1.jpg,,,id:3494,,,,,,18,,,Color,Yellow Gold,,1,option,SIZE1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.53,1800.0,,,,,2754.0,0.0,12240.0,20040.0,2754.0,0.0,22794.0,0.0,22794.0,0.0,0.0,0.0,0.0,22794.0,22794.0,0.0,FG VVS VS - 0.01 - 0.20,0.52,,,,,,0.0,0.0,7800.0,,,,Gold,Gold 18ct,,1.0
3520,variation,,,Celeste Amour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31715.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15051-Y1.jpg,,,id:3494,,,,,,19,,,Color,Yellow Gold,,1,option,SIZE2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.05,1800.0,,,,,3690.0,0.0,13325.0,28025.0,3690.0,0.0,31715.0,0.0,31715.0,0.0,0.0,0.0,0.0,31715.0,31715.0,0.0,FG VVS VS - 0.01 - 0.20,0.98,,,,,,0.0,0.0,14700.0,,,,Gold,Gold 14ct,,1.0
3521,variation,,,Celeste Amour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,34790.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15051-Y1.jpg,,,id:3494,,,,,,20,,,Color,Yellow Gold,,1,option,SIZE2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.05,1800.0,,,,,3690.0,0.0,16400.0,31100.0,3690.0,0.0,34790.0,0.0,34790.0,0.0,0.0,0.0,0.0,34790.0,34790.0,0.0,FG VVS VS - 0.01 - 0.20,0.98,,,,,,0.0,0.0,14700.0,,,,Gold,Gold 18ct,,1.0
3522,variation,,,Celeste Amour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43180.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15051-Y2.jpg,,,id:3494,,,,,,21,,,Color,Yellow Gold,,1,option,SIZE3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.6,1800.0,,,,,4680.0,0.0,16900.0,38500.0,4680.0,0.0,43180.0,0.0,43180.0,0.0,0.0,0.0,0.0,43180.0,43180.0,0.0,FG VVS VS - 0.01 - 0.20,1.44,,,,,,0.0,0.0,21600.0,,,,Gold,Gold 14ct,,1.0
3523,variation,,,Celeste Amour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,47080.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15051-Y2.jpg,,,id:3494,,,,,,22,,,Color,Yellow Gold,,1,option,SIZE3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.6,1800.0,,,,,4680.0,0.0,20800.0,42400.0,4680.0,0.0,47080.0,0.0,47080.0,0.0,0.0,0.0,0.0,47080.0,47080.0,0.0,FG VVS VS - 0.01 - 0.20,1.44,,,,,,0.0,0.0,21600.0,,,,Gold,Gold 18ct,,1.0
3524,variation,,,Celeste Amour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,53656.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15051-Y1.jpg,,,id:3494,,,,,,23,,,Color,Yellow Gold,,1,option,SIZE4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,3.32,1800.0,,,,,5976.0,0.0,21580.0,47680.0,5976.0,0.0,53656.0,0.0,53656.0,0.0,0.0,0.0,0.0,53656.0,53656.0,0.0,FG VVS VS - 0.01 - 0.20,1.74,,,,,,0.0,0.0,26100.0,,,,Gold,Gold 14ct,,1.0
3525,variation,,,Celeste Amour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,58636.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15051-Y1.jpg,,,id:3494,,,,,,24,,,Color,Yellow Gold,,1,option,SIZE4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.32,1800.0,,,,,5976.0,0.0,26560.0,52660.0,5976.0,0.0,58636.0,0.0,58636.0,0.0,0.0,0.0,0.0,58636.0,58636.0,0.0,FG VVS VS - 0.01 - 0.20,1.74,,,,,,0.0,0.0,26100.0,,,,Gold,Gold 18ct,,1.0
3527,variable,,,Luna Frame Pendant,1,0,visible,"<p data-start=""137"" data-end=""381"">Chic meets contemporary in the <em data-start=""168"" data-end=""180"">Luna Frame</em> pendant. Crafted in gold with a soft square silhouette, its shimmering diamond border radiates grace and minimalism. A perfect everyday luxury piece that frames your style with subtle brilliance.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Uncategorized,,,"https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-R1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-R2-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-R2-1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-W2-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-W1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-Y1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-Y2-scaled.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,8.0,,,,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,variation,,,"Luna Frame Pendant - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15463.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-R1-scaled.jpg,,,id:3527,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.61,1800.0,,,,,2898.0,0.0,10465.0,12565.0,2898.0,0.0,15463.0,0.0,15463.0,0.0,0.0,0.0,0.0,15463.0,15463.0,0.0,FG VVS VS - 0.01 - 0.20,0.14,,,,,,0.0,0.0,2100.0,,,,,,,
3536,variation,,,"Luna Frame Pendant - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17878.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-R2-1-scaled.jpg,,,id:3527,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.61,1800.0,,,,,2898.0,0.0,12880.0,14980.0,2898.0,0.0,17878.0,0.0,17878.0,0.0,0.0,0.0,0.0,17878.0,17878.0,0.0,FG VVS VS - 0.01 - 0.20,0.14,,,,,,0.0,0.0,2100.0,,,,,,,
3537,variation,,,"Luna Frame Pendant - White Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15463.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-W1-scaled.jpg,,,id:3527,,,,,,3,,,Color,White Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.61,1800.0,,,,,2898.0,0.0,10465.0,12565.0,2898.0,0.0,15463.0,0.0,15463.0,0.0,0.0,0.0,0.0,15463.0,15463.0,0.0,FG VVS VS - 0.01 - 0.20,0.14,,,,,,0.0,0.0,2100.0,,,,,,,
3538,variation,,,"Luna Frame Pendant - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17878.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-W2-scaled.jpg,,,id:3527,,,,,,4,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.61,1800.0,,,,,2898.0,0.0,12880.0,14980.0,2898.0,0.0,17878.0,0.0,17878.0,0.0,0.0,0.0,0.0,17878.0,17878.0,0.0,FG VVS VS - 0.01 - 0.20,0.14,,,,,,0.0,0.0,2100.0,,,,,,,
3539,variation,,,"Luna Frame Pendant - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15463.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-Y2-scaled.jpg,,,id:3527,,,,,,5,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.61,1800.0,,,,,2898.0,0.0,10465.0,12565.0,2898.0,0.0,15463.0,0.0,15463.0,0.0,0.0,0.0,0.0,15463.0,15463.0,0.0,FG VVS VS - 0.01 - 0.20,0.14,,,,,,0.0,0.0,2100.0,,,,,,,
3540,variation,,,"Luna Frame Pendant - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14980.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1201-Render-Y1-scaled.jpg,,,id:3527,,,,,,6,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.61,,,,,,0.0,0.0,12880.0,14980.0,0.0,0.0,14980.0,0.0,14980.0,0.0,0.0,0.0,0.0,14980.0,14980.0,0.0,FG VVS VS - 0.01 - 0.20,0.14,,,,,,0.0,0.0,2100.0,,,,,,,
3542,variable,,,Solara Link Pendant,1,0,visible,"<p data-start=""145"" data-end=""398"">A fusion of geometry and grace, the <em data-start=""181"" data-end=""194"">Solara Link</em> pendant features a sleek oval silhouette with radiant diamonds at its heart. Set in glowing  gold, this piece symbolizes unity and movement — a contemporary classic that shines with quiet confidence.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Necklaces,,,"https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-R1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-R1-1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-R2-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-Y1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-Y2-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-W1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-W2-scaled.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,12.0,,,59.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,variation,,,"Solara Link Pendant - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14250.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-R1-1-scaled.jpg,,,id:3542,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.5,1800.0,,,,,2700.0,0.0,9750.0,11550.0,2700.0,0.0,14250.0,0.0,14250.0,0.0,0.0,0.0,0.0,14250.0,14250.0,0.0,FG VVS VS - 0.01 - 0.20,0.12,,,,,,0.0,0.0,1800.0,,,,,,,
3551,variation,,,"Solara Link Pendant - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16500.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-R2-scaled.jpg,,,id:3542,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.5,1800.0,,,,,2700.0,0.0,12000.0,13800.0,2700.0,0.0,16500.0,0.0,16500.0,0.0,0.0,0.0,0.0,16500.0,16500.0,0.0,FG VVS VS - 0.01 - 0.20,0.12,,,,,,0.0,0.0,1800.0,,,,,,,
3552,variation,,,"Solara Link Pendant - White Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14250.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-W1-scaled.jpg,,,id:3542,,,,,,3,,,Color,White Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.5,1800.0,,,,,2700.0,0.0,9750.0,11550.0,2700.0,0.0,14250.0,0.0,14250.0,0.0,0.0,0.0,0.0,14250.0,14250.0,0.0,FG VVS VS - 0.01 - 0.20,0.12,,,,,,0.0,0.0,1800.0,,,,,,,
3553,variation,,,"Solara Link Pendant - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16500.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-W1-scaled.jpg,,,id:3542,,,,,,4,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.5,1800.0,,,,,2700.0,0.0,12000.0,13800.0,2700.0,0.0,16500.0,0.0,16500.0,0.0,0.0,0.0,0.0,16500.0,16500.0,0.0,FG VVS VS - 0.01 - 0.20,0.12,,,,,,0.0,0.0,1800.0,,,,,,,
3554,variation,,,"Solara Link Pendant - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14250.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-Y2-scaled.jpg,,,id:3542,,,,,,5,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.5,1800.0,,,,,2700.0,0.0,9750.0,11550.0,2700.0,0.0,14250.0,0.0,14250.0,0.0,0.0,0.0,0.0,14250.0,14250.0,0.0,FG VVS VS - 0.01 - 0.20,0.12,,,,,,0.0,0.0,1800.0,,,,,,,
3555,variation,,,"Solara Link Pendant - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16500.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1203-Render-Y1-scaled.jpg,,,id:3542,,,,,,6,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.5,1800.0,,,,,2700.0,0.0,12000.0,13800.0,2700.0,0.0,16500.0,0.0,16500.0,0.0,0.0,0.0,0.0,16500.0,16500.0,0.0,FG VVS VS - 0.01 - 0.20,0.12,,,,,,0.0,0.0,1800.0,,,,,,,
3558,variable,,,Vertaire Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Necklaces,,,"https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-R1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-R1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-W1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-W2-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-Y1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-Y2-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-R2-scaled.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,10.0,,,59.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,variation,,,"Vertaire Pendant - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,13915.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-R2-scaled.jpg,,,id:3558,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.55,1800.0,,,,,2790.0,0.0,10075.0,11125.0,2790.0,0.0,13915.0,0.0,13915.0,0.0,0.0,0.0,0.0,13915.0,13915.0,0.0,FG VVS VS - 0.01 - 0.20,0.07,,,,,,0.0,0.0,1050.0,,,,,,,
3571,variation,,,"Vertaire Pendant - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16240.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-R1-scaled.jpg,,,id:3558,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.55,1800.0,,,,,2790.0,0.0,12400.0,13450.0,2790.0,0.0,16240.0,0.0,16240.0,0.0,0.0,0.0,0.0,16240.0,16240.0,0.0,FG VVS VS - 0.01 - 0.20,0.07,,,,,,0.0,0.0,1050.0,,,,,,,
3572,variation,,,"Vertaire Pendant - White Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,13915.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-W2-1-scaled.jpg,,,id:3558,,,,,,3,,,Color,White Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.55,1800.0,,,,,2790.0,0.0,10075.0,11125.0,2790.0,0.0,13915.0,0.0,13915.0,0.0,0.0,0.0,0.0,13915.0,13915.0,0.0,FG VVS VS - 0.01 - 0.20,0.07,,,,,,0.0,0.0,1050.0,,,,,,,
3573,variation,,,"Vertaire Pendant - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16240.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-W2-1-scaled.jpg,,,id:3558,,,,,,4,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.55,1800.0,,,,,2790.0,0.0,12400.0,13450.0,2790.0,0.0,16240.0,0.0,16240.0,0.0,0.0,0.0,0.0,16240.0,16240.0,0.0,FG VVS VS - 0.01 - 0.20,0.07,,,,,,0.0,0.0,1050.0,,,,,,,
3574,variation,,,"Vertaire Pendant - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,13915.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-Y2-1-scaled.jpg,,,id:3558,,,,,,5,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.55,1800.0,,,,,2790.0,0.0,10075.0,11125.0,2790.0,0.0,13915.0,0.0,13915.0,0.0,0.0,0.0,0.0,13915.0,13915.0,0.0,FG VVS VS - 0.01 - 0.20,0.07,,,,,,0.0,0.0,1050.0,,,,,,,
3575,variation,,,"Vertaire Pendant - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16240.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1204-Render-Y1-1-scaled.jpg,,,id:3558,,,,,,6,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.55,1800.0,,,,,2790.0,0.0,12400.0,13450.0,2790.0,0.0,16240.0,0.0,16240.0,0.0,0.0,0.0,0.0,16240.0,16240.0,0.0,FG VVS VS - 0.01 - 0.20,0.07,,,,,,0.0,0.0,1050.0,,,,,,,
3577,variable,,,Lustre Loop Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Necklaces,,,"https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-R1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-R1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-R2-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-W1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-W2-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-R3-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-W3-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-Y1-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-Y2-scaled.jpg, https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-Y3-scaled.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,11.0,,,59.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,variation,,,"Lustre Loop Pendant - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25269.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-R1-1-scaled.jpg,,,id:3577,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.43,1800.0,,,,,4374.0,0.0,15795.0,20895.0,4374.0,0.0,25269.0,0.0,25269.0,0.0,0.0,0.0,0.0,25269.0,25269.0,0.0,FG VVS VS - 0.01 - 0.20,0.34,,,,,,0.0,0.0,5100.0,,,,,,,
3588,variation,,,"Lustre Loop Pendant - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,28914.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-R2-scaled.jpg,,,id:3577,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.43,1800.0,,,,,4374.0,0.0,19440.0,24540.0,4374.0,0.0,28914.0,0.0,28914.0,0.0,0.0,0.0,0.0,28914.0,28914.0,0.0,FG VVS VS - 0.01 - 0.20,0.34,,,,,,0.0,0.0,5100.0,,,,,,,
3589,variation,,,"Lustre Loop Pendant - White Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25269.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/1207-Render-W1-scaled.jpg,,,id:3577,,,,,,3,,,Color,White Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.43,1800.0,,,,,4374.0,0.0,15795.0,20895.0,4374.0,0.0,25269.0,0.0,25269.0,0.0,0.0,0.0,0.0,25269.0,25269.0,0.0,FG VVS VS - 0.01 - 0.20,0.34,,,,,,0.0,0.0,5100.0,,,,,,,
